지점,지점명,일시,기온(°C),강수량(mm),습도(%),전운량(10분위),시정(10m),date,시간,PM10,PM25
108,서울,2023-05-12 15:00:00,24.2,0.0,27,9,1962,2023-05-12,15,59.0,27.0
108,서울,2023-05-12 16:00:00,24.5,0.0,29,6,2000,2023-05-12,16,58.0,38.0
108,서울,2023-05-12 17:00:00,24.2,0.0,25,3,2000,2023-05-12,17,53.0,26.0
108,서울,2023-05-12 18:00:00,23.1,0.0,28,1,2000,2023-05-12,18,45.0,20.0
108,서울,2023-05-12 19:00:00,21.3,0.0,40,0,2000,2023-05-12,19,42.0,15.0
108,서울,2023-05-12 20:00:00,19.3,0.0,50,0,2000,2023-05-12,20,39.0,18.0
108,서울,2023-05-12 21:00:00,18.2,0.0,62,0,2000,2023-05-12,21,42.0,20.0
108,서울,2023-05-12 22:00:00,17.1,0.0,71,0,2000,2023-05-12,22,50.0,27.0
108,서울,2023-05-12 23:00:00,16.1,0.0,75,0,1663,2023-05-12,23,47.0,24.0
108,서울,2023-05-13 00:00:00,15.4,0.0,74,0,1563,2023-05-13,0,50.0,32.0
108,서울,2023-05-13 01:00:00,14.7,0.0,76,0,1479,2023-05-13,1,50.0,28.0
108,서울,2023-05-13 02:00:00,14.2,0.0,81,0,1366,2023-05-13,2,55.0,30.0
108,서울,2023-05-13 03:00:00,13.7,0.0,80,0,1243,2023-05-13,3,56.0,32.0
108,서울,2023-05-13 04:00:00,13.5,0.0,81,0,1056,2023-05-13,4,54.0,29.0
108,서울,2023-05-13 05:00:00,13.2,0.0,75,0,1231,2023-05-13,5,46.0,27.0
108,서울,2023-05-13 06:00:00,12.7,0.0,84,1,625,2023-05-13,6,44.0,23.0
108,서울,2023-05-13 07:00:00,13.0,0.0,83,1,707,2023-05-13,7,46.0,25.0
108,서울,2023-05-13 08:00:00,14.8,0.0,76,1,846,2023-05-13,8,51.0,32.0
108,서울,2023-05-13 09:00:00,17.1,0.0,71,1,849,2023-05-13,9,45.0,24.0
108,서울,2023-05-13 10:00:00,18.9,0.0,63,0,1032,2023-05-13,10,45.0,25.0
108,서울,2023-05-13 11:00:00,20.5,0.0,52,0,1636,2023-05-13,11,49.0,26.0
108,서울,2023-05-13 12:00:00,22.2,0.0,44,0,1893,2023-05-13,12,45.0,22.0
108,서울,2023-05-13 13:00:00,23.3,0.0,37,4,2000,2023-05-13,13,39.0,22.0
108,서울,2023-05-13 14:00:00,23.2,0.0,39,6,2000,2023-05-13,14,35.0,18.0
108,서울,2023-05-13 15:00:00,23.2,0.0,48,8,1995,2023-05-13,15,46.0,22.0
108,서울,2023-05-13 16:00:00,21.4,0.0,51,9,1984,2023-05-13,16,51.0,27.0
108,서울,2023-05-13 17:00:00,20.9,0.0,46,9,2000,2023-05-13,17,36.0,15.0
108,서울,2023-05-13 18:00:00,19.8,0.0,54,8,2000,2023-05-13,18,32.0,19.0
108,서울,2023-05-13 19:00:00,18.9,0.0,55,10,2000,2023-05-13,19,26.0,14.0
108,서울,2023-05-13 20:00:00,18.2,0.0,52,10,2000,2023-05-13,20,26.0,17.0
108,서울,2023-05-13 21:00:00,17.6,0.0,55,7,2000,2023-05-13,21,26.0,14.0
108,서울,2023-05-13 22:00:00,17.3,0.0,58,9,2000,2023-05-13,22,25.0,9.0
108,서울,2023-05-13 23:00:00,16.7,0.0,59,7,2000,2023-05-13,23,22.0,11.0
108,서울,2023-05-14 00:00:00,16.1,0.0,60,4,2000,2023-05-14,0,20.0,8.0
108,서울,2023-05-14 01:00:00,15.1,0.0,61,6,2000,2023-05-14,1,19.0,11.0
108,서울,2023-05-14 02:00:00,14.5,0.0,66,6,2000,2023-05-14,2,23.0,13.0
108,서울,2023-05-14 03:00:00,13.9,0.0,69,0,2000,2023-05-14,3,24.0,15.0
108,서울,2023-05-14 04:00:00,13.5,0.0,73,0,2000,2023-05-14,4,22.0,12.0
108,서울,2023-05-14 05:00:00,13.1,0.0,73,0,2000,2023-05-14,5,22.0,14.0
108,서울,2023-05-14 06:00:00,12.9,0.0,75,1,2000,2023-05-14,6,24.0,16.0
108,서울,2023-05-14 07:00:00,13.5,0.0,75,0,2000,2023-05-14,7,29.0,19.0
108,서울,2023-05-14 08:00:00,16.1,0.0,68,6,2000,2023-05-14,8,33.0,18.0
108,서울,2023-05-14 09:00:00,17.4,0.0,63,8,2000,2023-05-14,9,29.0,18.0
108,서울,2023-05-14 10:00:00,19.0,0.0,52,7,2000,2023-05-14,10,22.0,8.0
108,서울,2023-05-14 11:00:00,20.5,0.0,46,7,2000,2023-05-14,11,22.0,12.0
108,서울,2023-05-14 12:00:00,22.0,0.0,42,4,2000,2023-05-14,12,22.0,10.0
108,서울,2023-05-14 13:00:00,23.0,0.0,42,2,2000,2023-05-14,13,26.0,12.0
108,서울,2023-05-14 14:00:00,23.8,0.0,39,1,2000,2023-05-14,14,30.0,
108,서울,2023-05-14 15:00:00,23.2,0.0,38,0,2000,2023-05-14,15,29.0,13.0
108,서울,2023-05-14 16:00:00,23.0,0.0,43,0,2000,2023-05-14,16,30.0,11.0
108,서울,2023-05-14 17:00:00,22.8,0.0,44,0,2000,2023-05-14,17,26.0,11.0
108,서울,2023-05-14 18:00:00,22.1,0.0,44,0,2000,2023-05-14,18,24.0,6.0
108,서울,2023-05-14 19:00:00,20.5,0.0,47,0,2000,2023-05-14,19,23.0,9.0
108,서울,2023-05-14 20:00:00,18.8,0.0,53,0,2000,2023-05-14,20,29.0,16.0
108,서울,2023-05-14 21:00:00,17.7,0.0,55,0,2000,2023-05-14,21,28.0,14.0
108,서울,2023-05-14 22:00:00,16.6,0.0,59,0,2000,2023-05-14,22,29.0,
108,서울,2023-05-14 23:00:00,15.7,0.0,64,0,2000,2023-05-14,23,27.0,15.0
108,서울,2023-05-15 00:00:00,15.2,0.0,66,0,2000,2023-05-15,0,27.0,16.0
108,서울,2023-05-15 01:00:00,14.8,0.0,68,6,2000,2023-05-15,1,30.0,17.0
108,서울,2023-05-15 02:00:00,14.3,0.0,71,5,2000,2023-05-15,2,28.0,20.0
108,서울,2023-05-15 03:00:00,13.6,0.0,73,4,2000,2023-05-15,3,25.0,16.0
108,서울,2023-05-15 04:00:00,13.3,0.0,76,6,2000,2023-05-15,4,27.0,19.0
108,서울,2023-05-15 05:00:00,13.0,0.0,77,1,2000,2023-05-15,5,28.0,17.0
108,서울,2023-05-15 06:00:00,13.0,0.0,77,0,2000,2023-05-15,6,29.0,20.0
108,서울,2023-05-15 07:00:00,13.9,0.0,75,0,2000,2023-05-15,7,37.0,19.0
108,서울,2023-05-15 08:00:00,16.8,0.0,65,6,2000,2023-05-15,8,42.0,27.0
108,서울,2023-05-15 09:00:00,19.0,0.0,56,3,2000,2023-05-15,9,50.0,21.0
108,서울,2023-05-15 10:00:00,21.5,0.0,49,1,2000,2023-05-15,10,50.0,32.0
108,서울,2023-05-15 11:00:00,23.4,0.0,45,3,2000,2023-05-15,11,57.0,32.0
108,서울,2023-05-15 12:00:00,25.1,0.0,38,0,2000,2023-05-15,12,45.0,23.0
108,서울,2023-05-15 13:00:00,26.7,0.0,33,0,2000,2023-05-15,13,50.0,27.0
108,서울,2023-05-15 14:00:00,27.6,0.0,34,0,2000,2023-05-15,14,56.0,23.0
108,서울,2023-05-15 15:00:00,27.1,0.0,33,8,2000,2023-05-15,15,51.0,29.0
108,서울,2023-05-15 16:00:00,27.8,0.0,38,0,2000,2023-05-15,16,63.0,34.0
108,서울,2023-05-15 17:00:00,27.4,0.0,37,1,2000,2023-05-15,17,56.0,32.0
108,서울,2023-05-15 18:00:00,26.1,0.0,41,1,2000,2023-05-15,18,60.0,29.0
108,서울,2023-05-15 19:00:00,23.6,0.0,51,1,2000,2023-05-15,19,54.0,28.0
108,서울,2023-05-15 20:00:00,22.1,0.0,53,2,2000,2023-05-15,20,41.0,21.0
108,서울,2023-05-15 21:00:00,21.1,0.0,56,0,2000,2023-05-15,21,39.0,22.0
108,서울,2023-05-15 22:00:00,20.3,0.0,58,0,2000,2023-05-15,22,39.0,27.0
108,서울,2023-05-15 23:00:00,20.1,0.0,60,0,2000,2023-05-15,23,42.0,22.0
108,서울,2023-05-16 00:00:00,19.8,0.0,63,0,2000,2023-05-16,0,47.0,23.0
108,서울,2023-05-16 01:00:00,19.4,0.0,64,1,2000,2023-05-16,1,48.0,27.0
108,서울,2023-05-16 02:00:00,18.9,0.0,65,5,1632,2023-05-16,2,48.0,25.0
108,서울,2023-05-16 03:00:00,18.7,0.0,67,8,1743,2023-05-16,3,46.0,28.0
108,서울,2023-05-16 04:00:00,18.0,0.0,71,8,1578,2023-05-16,4,48.0,28.0
108,서울,2023-05-16 05:00:00,17.4,0.0,74,7,1434,2023-05-16,5,46.0,29.0
108,서울,2023-05-16 06:00:00,17.3,0.0,74,7,1344,2023-05-16,6,53.0,30.0
108,서울,2023-05-16 07:00:00,17.7,0.0,76,1,1304,2023-05-16,7,57.0,32.0
108,서울,2023-05-16 08:00:00,20.4,0.0,69,0,1381,2023-05-16,8,65.0,43.0
108,서울,2023-05-16 09:00:00,22.8,0.0,59,0,1753,2023-05-16,9,69.0,39.0
108,서울,2023-05-16 10:00:00,24.9,0.0,54,0,1799,2023-05-16,10,76.0,43.0
108,서울,2023-05-16 11:00:00,26.7,0.0,49,0,1978,2023-05-16,11,76.0,42.0
108,서울,2023-05-16 12:00:00,28.0,0.0,44,0,1869,2023-05-16,12,,
108,서울,2023-05-16 13:00:00,29.1,0.0,42,0,1787,2023-05-16,13,,
108,서울,2023-05-16 14:00:00,30.6,0.0,39,0,2000,2023-05-16,14,,
108,서울,2023-05-16 15:00:00,30.7,0.0,36,0,2000,2023-05-16,15,77.0,38.0
108,서울,2023-05-16 16:00:00,30.0,0.0,37,0,2000,2023-05-16,16,87.0,48.0
108,서울,2023-05-16 17:00:00,29.6,0.0,37,0,2000,2023-05-16,17,80.0,45.0
108,서울,2023-05-16 18:00:00,28.8,0.0,37,0,2000,2023-05-16,18,66.0,38.0
108,서울,2023-05-16 19:00:00,27.5,0.0,46,0,2000,2023-05-16,19,50.0,21.0
108,서울,2023-05-16 20:00:00,25.6,0.0,48,0,2000,2023-05-16,20,45.0,31.0
108,서울,2023-05-16 21:00:00,24.1,0.0,47,0,2000,2023-05-16,21,47.0,22.0
108,서울,2023-05-16 22:00:00,22.9,0.0,44,2,2000,2023-05-16,22,48.0,24.0
108,서울,2023-05-16 23:00:00,22.0,0.0,48,5,2000,2023-05-16,23,45.0,21.0
108,서울,2023-05-17 00:00:00,21.3,0.0,51,2,2000,2023-05-17,0,46.0,17.0
108,서울,2023-05-17 01:00:00,20.7,0.0,55,4,2000,2023-05-17,1,49.0,22.0
108,서울,2023-05-17 02:00:00,20.0,0.0,57,6,2000,2023-05-17,2,42.0,
108,서울,2023-05-17 03:00:00,19.4,0.0,66,3,2000,2023-05-17,3,32.0,18.0
108,서울,2023-05-17 04:00:00,18.9,0.0,76,0,2000,2023-05-17,4,29.0,16.0
108,서울,2023-05-17 05:00:00,18.8,0.0,76,7,2000,2023-05-17,5,27.0,15.0
108,서울,2023-05-17 06:00:00,19.6,0.0,80,6,2000,2023-05-17,6,31.0,23.0
108,서울,2023-05-17 07:00:00,20.0,0.0,75,4,2000,2023-05-17,7,30.0,17.0
108,서울,2023-05-17 08:00:00,21.9,0.0,73,4,2000,2023-05-17,8,31.0,12.0
108,서울,2023-05-17 09:00:00,23.9,0.0,64,3,2000,2023-05-17,9,33.0,18.0
108,서울,2023-05-17 10:00:00,25.2,0.0,54,1,2000,2023-05-17,10,30.0,13.0
108,서울,2023-05-17 11:00:00,26.7,0.0,47,5,2000,2023-05-17,11,39.0,16.0
108,서울,2023-05-17 12:00:00,27.9,0.0,35,6,2000,2023-05-17,12,51.0,21.0
108,서울,2023-05-17 13:00:00,28.3,0.0,38,6,2000,2023-05-17,13,69.0,21.0
108,서울,2023-05-17 14:00:00,28.1,0.0,34,2,2000,2023-05-17,14,67.0,18.0
108,서울,2023-05-17 15:00:00,27.9,0.0,40,3,2000,2023-05-17,15,69.0,21.0
108,서울,2023-05-17 16:00:00,27.6,0.0,45,2,2000,2023-05-17,16,51.0,20.0
108,서울,2023-05-17 17:00:00,26.3,0.0,55,5,2000,2023-05-17,17,41.0,13.0
108,서울,2023-05-17 18:00:00,25.3,0.0,65,4,2000,2023-05-17,18,35.0,17.0
108,서울,2023-05-17 19:00:00,24.1,0.0,66,1,2000,2023-05-17,19,34.0,12.0
108,서울,2023-05-17 20:00:00,23.0,0.0,75,2,2000,2023-05-17,20,40.0,13.0
108,서울,2023-05-17 21:00:00,22.7,0.0,77,5,2000,2023-05-17,21,37.0,17.0
108,서울,2023-05-17 22:00:00,22.3,0.0,80,6,2000,2023-05-17,22,38.0,14.0
108,서울,2023-05-17 23:00:00,21.8,0.0,81,7,2000,2023-05-17,23,31.0,17.0
108,서울,2023-05-18 00:00:00,21.4,0.0,82,7,2000,2023-05-18,0,33.0,19.0
108,서울,2023-05-18 01:00:00,21.0,0.0,83,6,2000,2023-05-18,1,30.0,17.0
108,서울,2023-05-18 02:00:00,20.6,0.0,86,6,1407,2023-05-18,2,34.0,21.0
108,서울,2023-05-18 03:00:00,20.3,0.0,86,3,1393,2023-05-18,3,34.0,20.0
108,서울,2023-05-18 04:00:00,19.9,0.0,87,0,1323,2023-05-18,4,33.0,23.0
108,서울,2023-05-18 05:00:00,19.7,0.0,90,8,1049,2023-05-18,5,35.0,19.0
108,서울,2023-05-18 06:00:00,19.2,0.0,90,9,837,2023-05-18,6,34.0,20.0
108,서울,2023-05-18 07:00:00,19.7,0.0,87,10,1327,2023-05-18,7,36.0,20.0
108,서울,2023-05-18 08:00:00,20.3,0.0,82,10,1762,2023-05-18,8,40.0,24.0
108,서울,2023-05-18 09:00:00,21.5,0.0,78,9,2000,2023-05-18,9,43.0,21.0
108,서울,2023-05-18 10:00:00,23.1,0.0,68,9,2000,2023-05-18,10,42.0,20.0
108,서울,2023-05-18 11:00:00,24.0,0.0,64,9,2000,2023-05-18,11,40.0,24.0
108,서울,2023-05-18 12:00:00,25.5,0.0,60,8,2000,2023-05-18,12,41.0,23.0
108,서울,2023-05-18 13:00:00,27.2,0.0,53,7,2000,2023-05-18,13,44.0,23.0
108,서울,2023-05-18 14:00:00,26.4,0.0,57,9,2000,2023-05-18,14,47.0,12.0
108,서울,2023-05-18 15:00:00,21.4,1.3,75,10,1685,2023-05-18,15,42.0,27.0
108,서울,2023-05-18 16:00:00,22.1,0.0,68,10,1891,2023-05-18,16,41.0,25.0
108,서울,2023-05-18 17:00:00,22.2,0.0,60,10,2000,2023-05-18,17,36.0,18.0
108,서울,2023-05-18 18:00:00,22.5,0.0,57,9,2000,2023-05-18,18,37.0,18.0
108,서울,2023-05-18 19:00:00,22.1,0.0,67,9,2000,2023-05-18,19,39.0,18.0
108,서울,2023-05-18 20:00:00,21.3,0.0,69,9,2000,2023-05-18,20,38.0,17.0
108,서울,2023-05-18 21:00:00,20.6,0.0,73,8,2000,2023-05-18,21,33.0,19.0
108,서울,2023-05-18 22:00:00,20.1,0.0,73,3,2000,2023-05-18,22,31.0,16.0
108,서울,2023-05-18 23:00:00,19.6,0.0,76,6,2000,2023-05-18,23,28.0,17.0
108,서울,2023-05-19 00:00:00,18.8,0.0,79,1,2000,2023-05-19,0,28.0,23.0
108,서울,2023-05-19 01:00:00,18.3,0.0,80,4,2000,2023-05-19,1,28.0,18.0
108,서울,2023-05-19 02:00:00,18.3,0.0,78,3,2000,2023-05-19,2,27.0,17.0
108,서울,2023-05-19 03:00:00,17.7,0.0,81,0,2000,2023-05-19,3,26.0,16.0
108,서울,2023-05-19 04:00:00,17.3,0.0,79,0,2000,2023-05-19,4,23.0,16.0
108,서울,2023-05-19 05:00:00,17.0,0.0,80,0,2000,2023-05-19,5,23.0,13.0
108,서울,2023-05-19 06:00:00,16.7,0.0,80,0,1913,2023-05-19,6,24.0,17.0
108,서울,2023-05-19 07:00:00,17.6,0.0,76,0,2000,2023-05-19,7,26.0,16.0
108,서울,2023-05-19 08:00:00,19.9,0.0,69,0,2000,2023-05-19,8,28.0,10.0
108,서울,2023-05-19 09:00:00,21.7,0.0,64,0,2000,2023-05-19,9,28.0,16.0
108,서울,2023-05-19 10:00:00,23.4,0.0,57,0,2000,2023-05-19,10,26.0,16.0
108,서울,2023-05-19 11:00:00,24.8,0.0,52,2,2000,2023-05-19,11,23.0,13.0
108,서울,2023-05-19 12:00:00,25.6,0.0,49,1,2000,2023-05-19,12,22.0,7.0
108,서울,2023-05-19 13:00:00,26.4,0.0,48,2,2000,2023-05-19,13,22.0,13.0
108,서울,2023-05-19 14:00:00,27.4,0.0,45,4,2000,2023-05-19,14,25.0,16.0
108,서울,2023-05-19 15:00:00,27.0,0.0,43,7,2000,2023-05-19,15,22.0,11.0
108,서울,2023-05-19 16:00:00,27.1,0.0,43,4,2000,2023-05-19,16,21.0,10.0
108,서울,2023-05-19 17:00:00,26.8,0.0,45,6,2000,2023-05-19,17,19.0,6.0
108,서울,2023-05-19 18:00:00,25.6,0.0,50,4,2000,2023-05-19,18,20.0,5.0
108,서울,2023-05-19 19:00:00,25.1,0.0,52,7,2000,2023-05-19,19,18.0,7.0
108,서울,2023-05-19 20:00:00,24.3,0.0,56,5,2000,2023-05-19,20,18.0,4.0
108,서울,2023-05-19 21:00:00,23.3,0.0,60,6,2000,2023-05-19,21,17.0,8.0
108,서울,2023-05-19 22:00:00,22.5,0.0,60,3,2000,2023-05-19,22,19.0,8.0
108,서울,2023-05-19 23:00:00,22.1,0.0,61,2,2000,2023-05-19,23,21.0,11.0
108,서울,2023-05-20 00:00:00,21.1,0.0,64,1,2000,2023-05-20,0,23.0,10.0
108,서울,2023-05-20 01:00:00,20.2,0.0,65,2,2000,2023-05-20,1,22.0,13.0
108,서울,2023-05-20 02:00:00,19.4,0.0,68,0,2000,2023-05-20,2,24.0,18.0
108,서울,2023-05-20 03:00:00,18.7,0.0,70,0,2000,2023-05-20,3,23.0,13.0
108,서울,2023-05-20 04:00:00,18.3,0.0,74,0,2000,2023-05-20,4,23.0,18.0
108,서울,2023-05-20 05:00:00,17.9,0.0,72,4,2000,2023-05-20,5,23.0,13.0
108,서울,2023-05-20 06:00:00,17.7,0.0,75,8,2000,2023-05-20,6,24.0,21.0
108,서울,2023-05-20 07:00:00,18.5,0.0,76,8,2000,2023-05-20,7,27.0,17.0
108,서울,2023-05-20 08:00:00,20.1,0.0,70,7,2000,2023-05-20,8,31.0,18.0
108,서울,2023-05-20 09:00:00,22.2,0.0,65,6,2000,2023-05-20,9,35.0,20.0
108,서울,2023-05-20 10:00:00,24.0,0.0,61,4,2000,2023-05-20,10,34.0,22.0
108,서울,2023-05-20 11:00:00,25.5,0.0,56,6,2000,2023-05-20,11,30.0,17.0
108,서울,2023-05-20 12:00:00,26.7,0.0,54,7,2000,2023-05-20,12,27.0,23.0
108,서울,2023-05-20 13:00:00,26.2,0.0,51,4,2000,2023-05-20,13,34.0,22.0
108,서울,2023-05-20 14:00:00,26.1,0.0,53,2,2000,2023-05-20,14,39.0,23.0
108,서울,2023-05-20 15:00:00,25.9,0.0,52,3,2000,2023-05-20,15,29.0,15.0
108,서울,2023-05-20 16:00:00,24.9,0.0,54,1,2000,2023-05-20,16,30.0,7.0
108,서울,2023-05-20 17:00:00,23.9,0.0,53,6,2000,2023-05-20,17,23.0,11.0
108,서울,2023-05-20 18:00:00,22.8,0.0,56,6,2000,2023-05-20,18,18.0,16.0
108,서울,2023-05-20 19:00:00,21.6,0.0,64,5,2000,2023-05-20,19,14.0,6.0
108,서울,2023-05-20 20:00:00,20.1,0.0,70,6,2000,2023-05-20,20,14.0,6.0
108,서울,2023-05-20 21:00:00,18.5,0.0,78,2,1964,2023-05-20,21,15.0,8.0
108,서울,2023-05-20 22:00:00,17.8,0.0,80,5,1803,2023-05-20,22,19.0,14.0
108,서울,2023-05-20 23:00:00,16.8,0.0,85,6,1292,2023-05-20,23,20.0,12.0
108,서울,2023-05-21 00:00:00,16.7,0.0,85,8,1099,2023-05-21,0,22.0,15.0
108,서울,2023-05-21 01:00:00,16.9,0.0,85,7,1486,2023-05-21,1,27.0,19.0
108,서울,2023-05-21 02:00:00,16.9,0.0,85,9,1494,2023-05-21,2,29.0,18.0
108,서울,2023-05-21 03:00:00,16.0,0.0,92,10,249,2023-05-21,3,21.0,14.0
108,서울,2023-05-21 04:00:00,15.6,0.0,94,10,828,2023-05-21,4,19.0,16.0
108,서울,2023-05-21 05:00:00,15.5,0.0,93,10,1687,2023-05-21,5,12.0,7.0
108,서울,2023-05-21 06:00:00,15.4,0.0,94,10,1260,2023-05-21,6,15.0,11.0
108,서울,2023-05-21 07:00:00,15.4,0.0,96,10,712,2023-05-21,7,18.0,7.0
108,서울,2023-05-21 08:00:00,15.7,0.2,93,10,1013,2023-05-21,8,37.0,15.0
108,서울,2023-05-21 09:00:00,16.3,0.0,90,10,1587,2023-05-21,9,60.0,19.0
108,서울,2023-05-21 10:00:00,17.8,0.0,81,9,1902,2023-05-21,10,74.0,28.0
108,서울,2023-05-21 11:00:00,19.2,0.0,69,8,1991,2023-05-21,11,114.0,29.0
108,서울,2023-05-21 12:00:00,20.2,0.0,60,8,1900,2023-05-21,12,131.0,32.0
108,서울,2023-05-21 13:00:00,21.1,0.0,57,8,1822,2023-05-21,13,142.0,34.0
108,서울,2023-05-21 14:00:00,21.2,0.0,50,8,1597,2023-05-21,14,165.0,38.0
108,서울,2023-05-21 15:00:00,21.2,0.0,49,7,1607,2023-05-21,15,195.0,45.0
108,서울,2023-05-21 16:00:00,21.6,0.0,48,6,1743,2023-05-21,16,185.0,48.0
108,서울,2023-05-21 17:00:00,20.8,0.0,56,8,1854,2023-05-21,17,145.0,32.0
108,서울,2023-05-21 18:00:00,19.3,0.0,60,9,1887,2023-05-21,18,126.0,29.0
108,서울,2023-05-21 19:00:00,18.5,0.0,66,9,1785,2023-05-21,19,113.0,27.0
108,서울,2023-05-21 20:00:00,17.8,0.0,70,9,1560,2023-05-21,20,110.0,28.0
108,서울,2023-05-21 21:00:00,17.4,0.0,73,9,1445,2023-05-21,21,98.0,25.0
108,서울,2023-05-21 22:00:00,17.1,0.0,73,9,1390,2023-05-21,22,108.0,26.0
108,서울,2023-05-21 23:00:00,16.8,0.0,75,9,1299,2023-05-21,23,120.0,27.0
108,서울,2023-05-22 00:00:00,16.7,0.0,74,9,1364,2023-05-22,0,109.0,27.0
108,서울,2023-05-22 01:00:00,16.6,0.0,78,9,1306,2023-05-22,1,96.0,25.0
108,서울,2023-05-22 02:00:00,16.5,0.0,79,9,1167,2023-05-22,2,95.0,23.0
108,서울,2023-05-22 03:00:00,16.2,0.0,79,9,1165,2023-05-22,3,92.0,25.0
108,서울,2023-05-22 04:00:00,16.0,0.0,79,9,1260,2023-05-22,4,93.0,28.0
108,서울,2023-05-22 05:00:00,15.9,0.0,79,9,1223,2023-05-22,5,90.0,25.0
108,서울,2023-05-22 06:00:00,16.0,0.0,79,9,1203,2023-05-22,6,92.0,25.0
108,서울,2023-05-22 07:00:00,16.2,0.0,78,9,1297,2023-05-22,7,95.0,26.0
108,서울,2023-05-22 08:00:00,17.0,0.0,75,9,1457,2023-05-22,8,102.0,31.0
108,서울,2023-05-22 09:00:00,18.1,0.0,71,9,1347,2023-05-22,9,107.0,31.0
108,서울,2023-05-22 10:00:00,19.8,0.0,61,8,1572,2023-05-22,10,129.0,42.0
108,서울,2023-05-22 11:00:00,22.0,0.0,53,8,1843,2023-05-22,11,144.0,37.0
108,서울,2023-05-22 12:00:00,23.5,0.0,46,7,1794,2023-05-22,12,174.0,33.0
108,서울,2023-05-22 13:00:00,24.0,0.0,41,2,1820,2023-05-22,13,191.0,38.0
108,서울,2023-05-22 14:00:00,25.3,0.0,36,6,2000,2023-05-22,14,186.0,41.0
108,서울,2023-05-22 15:00:00,25.9,0.0,34,5,2000,2023-05-22,15,174.0,34.0
108,서울,2023-05-22 16:00:00,26.5,0.0,33,4,2000,2023-05-22,16,168.0,32.0
108,서울,2023-05-22 17:00:00,26.2,0.0,34,6,2000,2023-05-22,17,159.0,25.0
108,서울,2023-05-22 18:00:00,24.1,0.0,51,6,1872,2023-05-22,18,176.0,38.0
108,서울,2023-05-22 19:00:00,22.7,0.0,52,7,1928,2023-05-22,19,172.0,31.0
108,서울,2023-05-22 20:00:00,21.2,0.0,59,8,1819,2023-05-22,20,107.0,27.0
108,서울,2023-05-22 21:00:00,20.1,0.0,63,4,1717,2023-05-22,21,77.0,19.0
108,서울,2023-05-22 22:00:00,19.4,0.0,65,4,1846,2023-05-22,22,72.0,18.0
108,서울,2023-05-22 23:00:00,18.9,0.0,66,4,1944,2023-05-22,23,69.0,18.0
108,서울,2023-05-23 00:00:00,18.4,0.0,67,1,2000,2023-05-23,0,72.0,23.0
108,서울,2023-05-23 01:00:00,17.7,0.0,59,1,2000,2023-05-23,1,70.0,19.0
108,서울,2023-05-23 02:00:00,16.8,0.0,55,3,2000,2023-05-23,2,73.0,19.0
108,서울,2023-05-23 03:00:00,16.0,0.0,56,0,2000,2023-05-23,3,70.0,18.0
108,서울,2023-05-23 04:00:00,15.3,0.0,57,0,2000,2023-05-23,4,70.0,18.0
108,서울,2023-05-23 05:00:00,14.5,0.0,62,0,2000,2023-05-23,5,75.0,20.0
108,서울,2023-05-23 06:00:00,14.2,0.0,67,0,2000,2023-05-23,6,80.0,21.0
108,서울,2023-05-23 07:00:00,15.1,0.0,67,0,2000,2023-05-23,7,93.0,21.0
108,서울,2023-05-23 08:00:00,17.7,0.0,61,0,2000,2023-05-23,8,101.0,20.0
108,서울,2023-05-23 09:00:00,20.1,0.0,53,0,2000,2023-05-23,9,103.0,24.0
108,서울,2023-05-23 10:00:00,22.0,0.0,45,0,2000,2023-05-23,10,99.0,15.0
108,서울,2023-05-23 11:00:00,22.7,0.0,39,0,2000,2023-05-23,11,84.0,17.0
108,서울,2023-05-23 12:00:00,23.9,0.0,34,0,2000,2023-05-23,12,74.0,18.0
108,서울,2023-05-23 13:00:00,25.1,0.0,34,2,2000,2023-05-23,13,60.0,15.0
108,서울,2023-05-23 14:00:00,26.1,0.0,34,3,2000,2023-05-23,14,69.0,20.0
108,서울,2023-05-23 15:00:00,26.0,0.0,32,4,2000,2023-05-23,15,71.0,17.0
108,서울,2023-05-23 16:00:00,26.5,0.0,29,3,2000,2023-05-23,16,56.0,19.0
108,서울,2023-05-23 17:00:00,26.8,0.0,31,3,2000,2023-05-23,17,35.0,7.0
108,서울,2023-05-23 18:00:00,25.2,0.0,40,1,2000,2023-05-23,18,29.0,6.0
108,서울,2023-05-23 19:00:00,23.4,0.0,46,0,2000,2023-05-23,19,47.0,8.0
108,서울,2023-05-23 20:00:00,21.5,0.0,52,0,2000,2023-05-23,20,44.0,18.0
108,서울,2023-05-23 21:00:00,20.4,0.0,48,0,2000,2023-05-23,21,45.0,12.0
108,서울,2023-05-23 22:00:00,19.4,0.0,50,0,2000,2023-05-23,22,41.0,15.0
108,서울,2023-05-23 23:00:00,18.6,0.0,51,0,2000,2023-05-23,23,41.0,15.0
108,서울,2023-05-24 00:00:00,18.1,0.0,54,0,2000,2023-05-24,0,43.0,14.0
108,서울,2023-05-24 01:00:00,17.4,0.0,56,0,2000,2023-05-24,1,39.0,15.0
108,서울,2023-05-24 02:00:00,16.9,0.0,58,0,2000,2023-05-24,2,37.0,16.0
108,서울,2023-05-24 03:00:00,16.4,0.0,63,0,2000,2023-05-24,3,35.0,16.0
108,서울,2023-05-24 04:00:00,15.5,0.0,66,0,2000,2023-05-24,4,36.0,14.0
108,서울,2023-05-24 05:00:00,15.2,0.0,70,2,2000,2023-05-24,5,34.0,15.0
